ssid,rssi,mac,lat,lng,alt,hdop,sat,calidad,timestamp,color
LIA,-91,90:8D:78:6F:11:A8,-12.022666,-77.048485,140.2,0.99,7,Mala,2025-06-21T15:18:58.923569,red
CERTIPETRO,-91,58:D5:6E:B7:4D:F8,-12.022666,-77.048485,140.2,0.99,7,Mala,2025-06-21T15:18:59.319426,red
SALA-CONFERENCIAS,-94,06:18:D6:E7:8D:01,-12.022666,-77.048485,140.2,0.99,7,Mala,2025-06-21T15:18:59.733687,red
WIFI-CEFIA,-94,EC:08:6B:EC:52:78,-12.022666,-77.048485,140.2,0.99,7,Mala,2025-06-21T15:19:01.613485,red
WIFI-LABIHSI-AD,-95,F4:F2:6D:FE:87:DE,-12.022666,-77.048485,140.2,0.99,7,Mala,2025-06-21T15:19:02.024405,red
TeleMallqui,-60,B2:A6:11:D3:04:F9,-12.022667,-77.048401,141.0,0.99,8,Buena,2025-06-21T15:19:05.845226,green
LAB-OCT,-76,0A:18:D6:E7:8D:5A,-12.022667,-77.048401,141.0,0.99,8,Intermedia,2025-06-21T15:19:07.923085,orange
UNI_LIBRE_H,-84,C0:F6:EC:C2:40:90,-12.022667,-77.048401,141.0,0.99,8,Mala,2025-06-21T15:19:08.533530,red
WIFI-LABIHSI-AD,-86,F4:F2:6D:FE:87:DE,-12.022667,-77.048401,141.0,0.99,8,Mala,2025-06-21T15:19:10.422346,red
UNI_LIBRE_H,-87,C0:F6:EC:C2:42:10,-12.022667,-77.048401,141.0,0.99,8,Mala,2025-06-21T15:19:10.828277,red
UNI_LIBRE_H,-87,D4:4F:67:F2:DD:50,-12.022667,-77.048401,141.0,0.99,8,Mala,2025-06-21T15:19:12.223342,red
realme C21-Y,-88,5E:C0:14:9C:4A:8B,-12.022667,-77.048401,141.0,0.99,8,Mala,2025-06-21T15:19:12.834227,red
UNI_LIBRE_H,-88,D4:4F:67:F2:DC:90,-12.022667,-77.048401,141.0,0.99,8,Mala,2025-06-21T15:19:14.430265,red
CIFIA01,-90,18:D6:C7:35:D3:02,-12.022667,-77.048401,141.0,0.99,8,Mala,2025-06-21T15:19:16.113456,red
WIFI-INVESTIGACION,-90,EC:08:6B:EC:38:8A,-12.022667,-77.048401,141.0,0.99,8,Mala,2025-06-21T15:19:16.529131,red
LIA,-92,90:8D:78:6F:11:A8,-12.022667,-77.048401,141.0,0.99,8,Mala,2025-06-21T15:19:18.148170,red
WIFI-LIA,-92,F4:F2:6D:FE:87:E4,-12.022667,-77.048401,141.0,0.99,8,Mala,2025-06-21T15:19:19.624454,red
MOVISTAR WIFI8222,-93,4E:45:C7:47:F0:B5,-12.022667,-77.048401,141.0,0.99,8,Mala,2025-06-21T15:19:20.818957,red
SALA-PRF,-93,0A:18:D6:E7:8D:11,-12.022667,-77.048401,141.0,0.99,8,Mala,2025-06-21T15:19:21.231276,red
TeleMallqui,-46,B2:A6:11:D3:04:F9,-12.022573,-77.048279,142.8,1.05,7,Buena,2025-06-21T15:19:25.119774,green
WIFI-LIA,-64,F4:F2:6D:FE:87:E4,-12.022573,-77.048279,142.8,1.05,7,Buena,2025-06-21T15:19:28.829734,green
LIA,-67,90:8D:78:6F:11:A8,-12.022573,-77.048279,142.8,1.05,7,Buena,2025-06-21T15:19:29.234907,green
UNI_LIBRE_H,-76,D8:10:9F:88:14:D0,-12.022573,-77.048279,142.8,1.05,7,Intermedia,2025-06-21T15:19:29.530821,orange
UNI_LIBRE_H,-79,D4:4F:67:F2:EA:D0,-12.022573,-77.048279,142.8,1.05,7,Intermedia,2025-06-21T15:19:29.826441,orange
UNI_LIBRE_H,-81,C0:F6:EC:C2:41:D0,-12.022573,-77.048279,142.8,1.05,7,Mala,2025-06-21T15:19:30.492456,red
UNI_LIBRE_H,-82,C0:F6:EC:C2:42:90,-12.022573,-77.048279,142.8,1.05,7,Mala,2025-06-21T15:19:31.929548,red
UNI_LIBRE_H,-84,D4:4F:67:F2:EC:10,-12.022573,-77.048279,142.8,1.05,7,Mala,2025-06-21T15:19:32.333506,red
UNI_LIBRE_H,-86,C0:F6:EC:C2:45:D0,-12.022573,-77.048279,142.8,1.05,7,Mala,2025-06-21T15:19:33.725270,red
UNI_LIBRE_H,-86,D4:4F:67:F2:EB:50,-12.022573,-77.048279,142.8,1.05,7,Mala,2025-06-21T15:19:34.391852,red
realme C21-Y,-88,5E:C0:14:9C:4A:8B,-12.022573,-77.048279,142.8,1.05,7,Mala,2025-06-21T15:19:35.623133,red
UNI_LIBRE_H,-88,C0:F6:EC:C2:15:90,-12.022573,-77.048279,142.8,1.05,7,Mala,2025-06-21T15:19:36.026075,red
UNI_LIBRE_H,-88,C0:F6:EC:C2:3D:50,-12.022573,-77.048279,142.8,1.05,7,Mala,2025-06-21T15:19:36.428831,red
DIRECT-26-HP Smart Tank 750,-89,3A:CA:84:92:59:26,-12.022573,-77.048279,142.8,1.05,7,Mala,2025-06-21T15:19:36.825581,red
UNI_LIBRE_H,-89,C0:F6:EC:C2:41:50,-12.022573,-77.048279,142.8,1.05,7,Mala,2025-06-21T15:19:37.230184,red
WIFI-INVESTIGACION,-90,EC:08:6B:EC:38:8A,-12.022573,-77.048279,142.8,1.05,7,Mala,2025-06-21T15:19:38.028142,red
UNI_LIBRE_H,-90,D4:4F:67:F2:DC:90,-12.022573,-77.048279,142.8,1.05,7,Mala,2025-06-21T15:19:40.917769,red
WIFI-SGRADOS,-91,F4:92:BF:03:39:BA,-12.022573,-77.048279,142.8,1.05,7,Mala,2025-06-21T15:19:41.322213,red
LAB-OCT,-92,0A:18:D6:E7:8D:5A,-12.022573,-77.048279,142.8,1.05,7,Mala,2025-06-21T15:19:42.316844,red
WIFI-CETEC-LABS,-93,00:27:22:9C:99:F0,-12.022573,-77.048279,142.8,1.05,7,Mala,2025-06-21T15:19:43.029346,red
WIFI-LABIHSI-AD,-94,F4:F2:6D:FE:87:DE,-12.022573,-77.048279,142.8,1.05,7,Mala,2025-06-21T15:19:44.835342,red
TeleMallqui,-39,B2:A6:11:D3:04:F9,-12.022512,-77.048355,142.5,0.99,8,Buena,2025-06-21T15:19:49.644308,green
UNI_LIBRE_H,-74,D8:10:9F:88:14:D0,-12.022512,-77.048355,142.5,0.99,8,Intermedia,2025-06-21T15:19:50.923920,orange
UNI_LIBRE_H,-81,C0:F6:EC:C2:44:90,-12.022512,-77.048355,142.5,0.99,8,Mala,2025-06-21T15:19:51.332281,red
UNI_LIBRE_H,-82,C0:F6:EC:C2:3D:50,-12.022512,-77.048355,142.5,0.99,8,Mala,2025-06-21T15:19:52.537078,red
UNI_LIBRE_H,-83,D4:4F:67:F2:EB:D0,-12.022512,-77.048355,142.5,0.99,8,Mala,2025-06-21T15:19:54.138536,red
WIFI-SGRADOS,-88,F4:92:BF:03:39:BA,-12.022512,-77.048355,142.5,0.99,8,Mala,2025-06-21T15:19:55.534263,red
WIFI-CETEC-LABS,-88,00:27:22:9C:99:F0,-12.022512,-77.048355,142.5,0.99,8,Mala,2025-06-21T15:19:57.129715,red
UNI_LIBRE_H,-88,C0:F6:EC:C2:41:90,-12.022512,-77.048355,142.5,0.99,8,Mala,2025-06-21T15:19:57.721791,red
UNI_LIBRE_H,-89,D4:4F:67:F2:CC:D0,-12.022512,-77.048355,142.5,0.99,8,Mala,2025-06-21T15:19:59.971004,red
UNI_LIBRE_H,-91,D4:4F:67:F2:EB:50,-12.022512,-77.048355,142.5,0.99,8,Mala,2025-06-21T15:20:00.361608,red
LIA,-92,90:8D:78:6F:11:A8,-12.022512,-77.048355,142.5,0.99,8,Mala,2025-06-21T15:20:01.599508,red
UNI_LIBRE_H,-93,C0:F6:EC:C2:41:50,-12.022512,-77.048355,142.5,0.99,8,Mala,2025-06-21T15:20:02.204473,red
WIFI-DECANATO,-94,90:8D:78:6E:F0:A0,-12.022512,-77.048355,142.5,0.99,8,Mala,2025-06-21T15:20:03.108182,red
TeleMallqui,-50,B2:A6:11:D3:04:F9,-12.02243,-77.048615,142.5,0.99,8,Buena,2025-06-21T15:20:08.941704,green
WIFI-SGRADOS,-74,F4:92:BF:03:39:BA,-12.02243,-77.048615,142.5,0.99,8,Intermedia,2025-06-21T15:20:11.810932,orange
UNI_LIBRE_H,-76,D8:10:9F:88:14:D0,-12.02243,-77.048615,142.5,0.99,8,Intermedia,2025-06-21T15:20:12.277442,orange
UNI_LIBRE_H,-81,C0:F6:EC:C2:42:50,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:12.904388,red
WIFI-CETEC-LABS,-84,00:27:22:9C:99:F0,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:14.310981,red
DESKTOP-8AUVLL8 1461,-87,AA:6D:AA:28:08:E3,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:15.498741,red
UNI_LIBRE_H,-87,F4:FB:B8:4D:EC:90,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:15.910963,red
UNI_LIBRE_H,-89,CC:20:8C:BA:D6:70,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:17.389279,red
UNI_LIBRE_H,-90,C0:F6:EC:C2:40:D0,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:20.002297,red
hw_manage_16d0,-92,C0:F6:EC:C2:16:DB,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:20.619854,red
FAUA Net,-93,18:E8:29:A4:7C:8A,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:21.075290,red
WIFI-DECANATO,-93,90:8D:78:6E:F0:A0,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:23.315167,red
IECOS001,-93,8A:A2:F4:5F:4C:4C,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:25.428635,red
S23 Ultra,-93,82:2D:EB:85:A1:DA,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:27.409084,red
red kevin,-94,EC:08:6B:82:D4:E2,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:28.416228,red
PERUGRAPHIC,-94,F4:52:46:B7:E1:4F,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:30.307408,red
MOVISTAR-WIFI6-3420,-94,F4:52:46:1F:34:2F,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:31.711660,red
TeleMallqui,-62,B2:A6:11:D3:04:F9,-12.02243,-77.048615,142.5,0.99,8,Buena,2025-06-21T15:20:35.371515,green
CLARO_2FF2_2.4G,-73,B0:0A:D5:C0:2F:F2,-12.02243,-77.048615,142.5,0.99,8,Intermedia,2025-06-21T15:20:38.023936,orange
WIFI-DECANATO,-76,90:8D:78:6E:F0:A0,-12.02243,-77.048615,142.5,0.99,8,Intermedia,2025-06-21T15:20:39.218478,orange
UNI_LIBRE_H,-81,F4:FB:B8:4D:EC:90,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:41.624540,red
WIFI-CETEC-LABS,-82,00:27:22:9C:99:F0,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:42.323508,red
HP-Print-11-Officejet Pro 8610,-83,6C:C2:17:50:17:11,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:43.002253,red
UNI_LIBRE_H,-83,C0:F6:EC:C2:40:D0,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:46.655154,red
UNI_LIBRE_H,-84,CC:20:8C:BA:D6:70,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:51.709639,red
WIFI-SGRADOS,-85,F4:92:BF:03:39:BA,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:52.816324,red
MOVISTAR-WIFI6-3420,-85,F4:52:46:1F:34:2F,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:54.423330,red
UNI_LIBRE_H,-85,D4:4F:67:F2:DB:90,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:54.841839,red
DIRECT-31-HP OfficeJet Pro 7740,-87,BE:0F:F3:56:1A:31,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:55.410171,red
ACUNI_EST,-87,A4:2B:B0:A5:3E:CB,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:20:59.131651,red
hw_manage_16d0,-87,C0:F6:EC:C2:16:DB,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:21:00.407153,red
hw_manage_4590,-90,C0:F6:EC:C2:45:9B,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:21:03.137151,red
TP-Link_E770,-92,6C:5A:B0:02:E7:70,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:21:03.790162,red
PERUGRAPHIC,-92,F4:52:46:B7:E1:4F,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:21:04.236761,red
SALA-CONFERENCIAS,-94,06:18:D6:E7:8D:01,-12.02243,-77.048615,142.5,0.99,8,Mala,2025-06-21T15:21:04.672011,red
TeleMallqui,-45,B2:A6:11:D3:04:F9,-12.022675,-77.048851,140.0,0.93,8,Buena,2025-06-21T15:21:08.727942,green
CLARO_2FF2_2.4G,-71,B0:0A:D5:C0:2F:F2,-12.022675,-77.048851,140.0,0.93,8,Intermedia,2025-06-21T15:21:11.003233,orange
HP-Print-11-Officejet Pro 8610,-73,6C:C2:17:50:17:11,-12.022675,-77.048851,140.0,0.93,8,Intermedia,2025-06-21T15:21:11.506727,orange
DIRECT-31-HP OfficeJet Pro 7740,-77,BE:0F:F3:56:1A:31,-12.022675,-77.048851,140.0,0.93,8,Intermedia,2025-06-21T15:21:14.903784,orange
hw_manage_16d0,-79,C0:F6:EC:C2:16:DB,-12.022675,-77.048851,140.0,0.93,8,Intermedia,2025-06-21T15:21:15.298545,orange
hw_manage_4590,-80,C0:F6:EC:C2:45:9B,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:16.676976,red
ECPG 2,-81,28:EE:52:56:B3:2B,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:18.200556,red
SALA-CONFERENCIAS,-82,06:18:D6:E7:8D:01,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:18.612148,red
UNI_LIBRE_H,-83,F4:FB:B8:4D:EC:90,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:19.404718,red
WIFI-DECANATO,-85,90:8D:78:6E:F0:A0,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:20.283424,red
TP-LINK_0A74,-85,D4:6E:0E:E1:0A:74,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:20.681248,red
MOVISTAR-WIFI6-3420,-86,F4:52:46:1F:34:2F,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:21.505037,red
WIFI-S2,-88,F4:F2:6D:FE:86:6A,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:23.491143,red
hw_manage_4350,-89,C0:F6:EC:C2:43:5B,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:25.802477,red
WIFI-EIHSI,-91,90:8D:78:6F:1E:08,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:28.194153,red
TEUNI,-91,54:F0:B1:20:F0:62,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:30.209985,red
red kevin,-91,EC:08:6B:82:D4:E2,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:31.714082,red
Secretaria-General,-91,F4:2E:7F:56:4B:E0,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:32.407121,red
Red_UA_Invitado,-92,A8:BD:27:D6:67:E1,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:35.208178,red
SN-0047-0076,-92,A0:B7:65:32:F5:65,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:35.608031,red
HISTORIA_UNI,-92,EC:08:6B:3A:7B:E8,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:35.993702,red
WIFI-CER,-93,E4:FA:C4:69:A0:AE,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:36.250732,red
ACUNI_EST,-93,A4:2B:B0:A5:3E:CB,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:36.608526,red
EZVIZ_BC8744972,-93,54:D6:0D:F4:BA:2B,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:37.017846,red
Ex_Ceprobys,-94,D0:15:A6:51:DB:02,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:37.453246,red
Red_UA,-94,A8:BD:27:D6:67:E0,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:37.837115,red
FIQT-UNI,-98,5C:A6:E6:DE:54:1B,-12.022675,-77.048851,140.0,0.93,8,Mala,2025-06-21T15:21:38.457620,red
TeleMallqui,-42,B2:A6:11:D3:04:F9,-12.022914,-77.04866,139.7,0.93,8,Buena,2025-06-21T15:21:43.068869,green
CLARO_2FF2_2.4G,-71,B0:0A:D5:C0:2F:F2,-12.022914,-77.04866,139.7,0.93,8,Intermedia,2025-06-21T15:21:44.948123,orange
RED-TEST-INNOVALAB,-73,50:E4:E0:EE:70:A2,-12.022914,-77.04866,139.7,0.93,8,Intermedia,2025-06-21T15:21:46.649474,orange
ECPG 2,-75,28:EE:52:56:B3:2B,-12.022914,-77.04866,139.7,0.93,8,Intermedia,2025-06-21T15:21:47.052219,orange
HP-Print-11-Officejet Pro 8610,-76,6C:C2:17:50:17:11,-12.022914,-77.04866,139.7,0.93,8,Intermedia,2025-06-21T15:21:47.417109,orange
hw_manage_4350,-77,C0:F6:EC:C2:43:5B,-12.022914,-77.04866,139.7,0.93,8,Intermedia,2025-06-21T15:21:49.122111,orange
IMAGEN-UNI,-81,18:E8:29:AA:96:FD,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:21:50.555606,red
DIRECT-31-HP OfficeJet Pro 7740,-84,BE:0F:F3:56:1A:31,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:21:51.150634,red
UNI_LIBRE_H,-84,28:41:EC:AF:E8:20,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:21:51.551952,red
WIFI-CER,-85,E4:FA:C4:69:A0:AE,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:21:52.424148,red
Secretaria-General,-85,F4:2E:7F:56:4B:E0,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:21:53.046813,red
Invitados_IMAGEN,-86,1A:E8:29:AA:96:FD,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:21:53.651935,red
TP-LINK_0A74,-86,D4:6E:0E:E1:0A:74,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:21:55.242994,red
UNI_LIBRE_H,-86,F4:FB:B8:4D:D1:F0,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:21:55.653528,red
FIQT-UNI,-87,5C:A6:E6:DE:54:1B,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:21:56.256507,red
UNI_LIBRE_H,-87,D8:10:9F:88:13:70,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:22:01.380983,red
Invitados_Investigacion,-88,7A:83:C2:91:12:A6,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:22:02.249729,red
UNI_LIBRE_H,-88,CC:20:8C:BA:D0:70,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:22:02.654667,red
WIFI-DECANATO,-89,90:8D:78:6E:F0:A0,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:22:03.852134,red
DIRECT-YB-EPSON-WF-C5891 Series,-89,A6:D7:3C:73:6E:96,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:22:04.254961,red
Investigacion,-89,74:83:C2:91:12:A6,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:22:04.854954,red
ACUNI_EST,-90,A4:2B:B0:A5:3E:CB,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:22:08.753465,red
TFIM,-90,5C:A6:E6:DE:60:13,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:22:09.816936,red
CLARO-B612-DDC9,-91,90:98:38:83:DD:C9,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:22:10.596975,red
UNI_LIBRE_H,-91,D8:10:9F:88:13:D0,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:22:11.681216,red
FIQT-C5_EXT,-92,74:DA:88:3C:0D:61,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:22:12.086364,red
FIM2022,-92,98:DA:C4:30:B1:8B,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:22:12.507497,red
hw_manage_4590,-92,C0:F6:EC:C2:45:9B,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:22:12.906519,red
CEFIM-EFICIENTE,-93,98:DA:C4:3B:58:56,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:22:14.294828,red
Wifi_UTC,-93,D8:44:89:97:20:0E,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:22:14.701435,red
AUTOMATIZACION,-93,64:70:02:84:4A:36,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:22:15.112758,red
OCCIC,-94,50:C7:BF:12:30:B0,-12.022914,-77.04866,139.7,0.93,8,Mala,2025-06-21T15:22:15.873760,red
TeleMallqui,-39,B2:A6:11:D3:04:F9,-12.023139,-77.048424,139.6,0.99,7,Buena,2025-06-21T15:22:20.421175,green
CLARO-B612-DDC9,-72,90:98:38:83:DD:C9,-12.023139,-77.048424,139.6,0.99,7,Intermedia,2025-06-21T15:22:21.713334,orange
ECPG 2,-73,28:EE:52:56:B3:2B,-12.023139,-77.048424,139.6,0.99,7,Intermedia,2025-06-21T15:22:22.107340,orange
CERTIPETRO,-74,58:D5:6E:B7:4D:F8,-12.023139,-77.048424,139.6,0.99,7,Intermedia,2025-06-21T15:22:22.899732,orange
FIQT-UNI,-76,5C:A6:E6:DE:54:1B,-12.023139,-77.048424,139.6,0.99,7,Intermedia,2025-06-21T15:22:23.472450,orange
FIQT-C5_EXT,-80,74:DA:88:3C:0D:61,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:24.086715,red
UNI_LIBRE_H,-80,F4:FB:B8:4D:D1:F0,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:24.776835,red
MARLENE,-82,F8:D1:11:B0:E3:3A,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:27.010686,red
UNI_LIBRE_H,-83,28:41:EC:AF:E8:20,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:27.596734,red
ESTADISTICA,-84,D8:44:89:AA:18:17,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:28.405281,red
hw_manage_4350,-84,C0:F6:EC:C2:43:5B,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:29.085718,red
WIFI-CER,-85,E4:FA:C4:69:A0:AE,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:29.492755,red
UNI_LIBRE_H,-85,D8:10:9F:88:13:70,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:29.905275,red
CLARO_2FF2_2.4G,-87,B0:0A:D5:C0:2F:F2,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:30.906842,red
FIQT-C5,-87,F0:A7:31:01:97:52,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:32.711329,red
Secretaria-General,-88,F4:2E:7F:56:4B:E0,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:34.005619,red
SALA.PROF_C5,-88,9C:A2:F4:22:C3:04,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:35.599192,red
FIQT,-89,F8:D1:11:3D:DC:8C,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:36.017208,red
DIRECT-YB-EPSON-WF-C5891 Series,-89,A6:D7:3C:73:6E:96,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:36.409432,red
ACUNI_EST,-90,A4:2B:B0:A5:3E:CB,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:37.062690,red
CIFIA01,-90,18:D6:C7:35:D3:02,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:37.483288,red
DIRECT-5d-HP M283 LaserJet,-90,CA:94:02:88:1C:5D,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:38.511726,red
Automatizacion 2,-90,DC:62:79:1B:CA:36,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:38.906643,red
Posgrado Sala B,-91,B0:4E:26:AB:98:44,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:39.905716,red
IMAGEN-UNI,-91,18:E8:29:AA:96:FD,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:40.523823,red
DIRECT-D6-HP OfficeJet Pro 7740,-91,1A:60:24:66:BE:D6,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:41.114478,red
FIP-D3,-91,1C:AF:F7:6B:17:9C,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:41.552655,red
Investigacion,-92,74:83:C2:91:12:A6,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:42.352147,red
SALA-PRF,-93,0A:18:D6:E7:8D:11,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:44.248824,red
DECANATO-FIQT,-93,E8:48:B8:F7:D9:7C,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:45.452330,red
Invitados_IMAGEN,-94,1A:E8:29:AA:96:FD,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:46.254267,red
HP-Print-11-Officejet Pro 8610,-95,6C:C2:17:50:17:11,-12.023139,-77.048424,139.6,0.99,7,Mala,2025-06-21T15:22:46.577717,red
TeleMallqui,-56,B2:A6:11:D3:04:F9,-12.022916,-77.048187,139.6,0.99,7,Buena,2025-06-21T15:22:50.270478,green
CIFIA01,-63,18:D6:C7:35:D3:02,-12.022916,-77.048187,139.6,0.99,7,Buena,2025-06-21T15:22:50.953247,green
SALA-PRF,-73,0A:18:D6:E7:8D:11,-12.022916,-77.048187,139.6,0.99,7,Intermedia,2025-06-21T15:22:51.350436,orange
LAB-OCT,-81,0A:18:D6:E7:8D:5A,-12.022916,-77.048187,139.6,0.99,7,Mala,2025-06-21T15:22:52.331514,red
UNI_LIBRE_H,-85,D4:4F:67:F2:E7:10,-12.022916,-77.048187,139.6,0.99,7,Mala,2025-06-21T15:22:53.464876,red
SALA.PROF_C5,-91,9C:A2:F4:22:C3:04,-12.022916,-77.048187,139.6,0.99,7,Mala,2025-06-21T15:22:53.857327,red
ECPG 2,-91,28:EE:52:56:B3:2B,-12.022916,-77.048187,139.6,0.99,7,Mala,2025-06-21T15:22:54.453120,red
LaboratorioP2,-92,80:26:89:6D:73:24,-12.022916,-77.048187,139.6,0.99,7,Mala,2025-06-21T15:22:54.907128,red
